0,x equal raw_input leftround rightround l equal raw_input leftround rightround q equal 0 for i in range leftround int leftround l rightround rightround colon z equal raw_input leftround rightround for c in z colon if c not in x colon print s minus quotation No s minus quotation q equal 1 break if q equal equal 0 colon print s minus quotation Yes s minus quotation
0,test_cases equal input leftround rightround for test_case in range leftround test_cases rightround colon n equal input leftround rightround ints equal map leftround int comma raw_input leftround rightround period split leftround rightround rightround final_counter equal s minus quotation s minus quotation arr equal leftsquare 1 rightsquare asterisk n for i in range leftround n minus 2 comma minus 1 comma minus 1 rightround colon curr equal ints leftsquare i rightsquare next equal ints leftsquare i plus 1 rightsquare if leftround curr rightangle 0 and next rightangle 0 rightround or leftround curr leftangle 0 and next leftangle 0 rightround colon continue else colon arr leftsquare i rightsquare equal arr leftsquare i rightsquare plus arr leftsquare i plus 1 rightsquare print s minus quotation s minus quotation period join leftround str leftround a rightround for a in arr rightround
0,hash exclamation slash usr slash bin slash env python hash minus asterisk minus coding colon utf minus 8 minus asterisk minus def fib_int leftround n rightround colon return leftround leftround 4 leftangle leftangle n asterisk leftround 3 plus n rightround rightround slash leftround leftround 4 leftangle leftangle leftround 2 asterisk n rightround rightround minus leftround 2 leftangle leftangle n rightround minus 1 rightround rightround percent leftround 2 leftangle leftangle n rightround def evaluate leftround fromd comma to rightround colon if length leftangle equal 3 colon fromd equal 0 to equal 20 first_iter_int equal fib_int leftround fromd rightround second_iter_int equal fib_int leftround fromd plus 1 rightround for i in range leftround fromd comma to rightround colon tmp equal second_iter_int second_iter_int equal first_iter_int plus second_iter_int first_iter_int equal tmp if fib_str equal equal str leftround first_iter_int rightround colon print d minus quotation YES d minus quotation return print d minus quotation NO d minus quotation num equal input leftround rightround while num colon fib_str equal raw_input leftround rightround length equal len leftround fib_str rightround fromd equal int leftround length asterisk 4 period 784688995215311 rightround minus 4 to equal int leftround length asterisk 4 period 784688995215311 rightround plus 4 evaluate leftround fromd comma to rightround num equal num minus 1
0,hash Mahasena hash https colon slash slash www period codechef period com slash problems slash AMR15A input leftround rightround n equal map leftround int comma raw_input leftround rightround period split leftround rightround rightround even equal 0 odd equal 0 for i in n colon if i percent 2 equal equal 0 colon even plus equal 1 else colon odd plus equal 1 if even rightangle odd colon print d minus quotation READY FOR BATTLE d minus quotation else colon print d minus quotation NOT READY d minus quotation
0,import itertools from fractions import gcd mod equal 1000000007 def calculate leftround a comma sub_lst comma gcd_lst rightround colon if len leftround sub_lst rightround equal equal 1 colon sub_lst period append leftround 1 rightround pr equal gcd_lst leftsquare a leftsquare sub_lst leftsquare 0 rightsquare rightsquare minus 1 rightsquare leftsquare a leftsquare sub_lst leftsquare 1 rightsquare rightsquare minus 1 rightsquare for i in range leftround 2 comma len leftround sub_lst rightround rightround colon pr equal pr asterisk gcd_lst leftsquare pr minus 1 rightsquare leftsquare a leftsquare sub_lst leftsquare i rightsquare rightsquare minus 1 rightsquare percent mod return pr t equal input leftround rightround for _ in range leftround t rightround colon n equal input leftround rightround a equal map leftround int comma raw_input leftround rightround period split leftround rightround rightround prod equal 1 max_a equal max leftround a rightround semicolon gcd_lst equal leftsquare leftsquare 0 for i in range leftround max_a rightround rightsquare for j in range leftround max_a rightround rightsquare for i in range leftround max_a rightround colon for j in range leftround i comma max_a rightround colon gcd_lst leftsquare i rightsquare leftsquare j rightsquare equal gcd_lst leftsquare j rightsquare leftsquare i rightsquare equal gcd leftround i plus 1 comma j plus 1 rightround for i in range leftround 2 comma len leftround a rightround plus 1 rightround colon subset equal list leftround itertools period combinations leftround range leftround len leftround a rightround rightround comma i rightround rightround for j in range leftround len leftround subset rightround rightround colon prod equal prod asterisk calculate leftround a comma list leftround subset leftsquare j rightsquare rightround comma gcd_lst rightround percent mod x equal reduce leftround lambda m comma n colon m asterisk n percent mod comma a rightround prod equal prod asterisk x percent mod print prod
0,test equal int leftround input leftround rightround rightround while leftround test exclamation equal 0 rightround colon test minus equal 1 n comma k equal map leftround int comma raw_input leftround rightround period split leftround rightround rightround if leftround k rightangle equal n rightround colon print leftround minus 1 rightround else colon s equal d minus quotation d minus quotation i equal k plus 1 while leftround i leftangle equal n rightround colon s plus equal str leftround i rightround plus d minus quotation d minus quotation i plus equal 1 i equal 1 while leftround i leftangle equal k rightround colon s plus equal str leftround i rightround plus d minus quotation d minus quotation i plus equal 1 print leftround s rightround
0,t equal int leftround raw_input leftround rightround rightround def gcd leftround a comma b rightround colon if a equal equal 0 colon return b return gcd leftround b percent a comma a rightround while t rightangle 0 colon t minus equal 1 n equal int leftround raw_input leftround rightround rightround a equal map leftround int comma raw_input leftround rightround period split leftround rightround rightround b equal gcd leftround a leftsquare 0 rightsquare comma a leftsquare 1 rightsquare rightround if n rightangle 2 colon for i in range leftround 2 comma n rightround colon b equal gcd leftround b comma a leftsquare i rightsquare rightround print b
0,hash exclamation slash usr slash bin slash python import sys import math mylist equal leftsquare rightsquare n equal 0 def gcd leftround a comma b rightround colon if a leftangle b colon temp equal b b equal a a equal temp if b equal equal 0 colon return a p equal a percent b return gcd leftround b comma p rightround def val leftround pos comma total rightround colon global mylist global n if pos equal equal n colon if total equal equal 1 colon return 1 else colon return 0 if total equal equal 1 colon return math period pow leftround 2 comma n minus pos rightround return val leftround pos plus 1 comma total rightround plus val leftround pos plus 1 comma gcd leftround mylist leftsquare pos rightsquare comma total rightround rightround def main leftround rightround colon global mylist global n t equal int leftround raw_input leftround rightround rightround while leftround t rightround colon n equal int leftround raw_input leftround rightround rightround mylist equal leftsquare rightsquare for i in xrange leftround 0 comma n rightround colon mylist period append leftround int leftround raw_input leftround rightround rightround rightround sum equal 0 for i in xrange leftround 0 comma n rightround colon hash print sum sum equal sum plus val leftround i plus 1 comma mylist leftsquare i rightsquare rightround hash print sum comma i comma mylist leftsquare i rightsquare print int leftround sum rightround t equal t minus 1 if __name__ equal equal d minus quotation __main__ d minus quotation colon main leftround rightround
0,N equal input leftround rightround A equal map leftround int comma raw_input leftround rightround period split leftround rightround rightround su equal 0 for i in range leftround N rightround colon for j in range leftround i plus 1 comma N rightround colon su plus equal A leftsquare i rightsquare ampersand A leftsquare j rightsquare print su
0,inpt equal raw_input leftround rightround arr equal inpt period split leftround rightround n equal int leftround arr leftsquare 0 rightsquare rightround q equal int leftround arr leftsquare 1 rightsquare rightround inp equal raw_input leftround rightround w equal inp period split leftround rightround for i in range leftround len leftround w rightround rightround colon w leftsquare i rightsquare equal int leftround w leftsquare i rightsquare rightround answer equal leftsquare rightsquare while q colon query equal raw_input leftround rightround li equal query period split leftround rightround for i in range leftround len leftround li rightround rightround colon li leftsquare i rightsquare equal int leftround li leftsquare i rightsquare rightround if li leftsquare 0 rightsquare equal equal 0 colon l equal li leftsquare 1 rightsquare r equal li leftsquare 2 rightsquare c equal leftsquare rightsquare c equal w leftsquare l minus 1 colon r rightsquare c period sort leftround rightround answer period append leftround c leftsquare 0 rightsquare rightround if li leftsquare 0 rightsquare equal equal 1 colon l equal li leftsquare 1 rightsquare r equal li leftsquare 2 rightsquare x equal li leftsquare 3 rightsquare for i in range leftround l minus 1 comma r rightround colon w leftsquare i rightsquare equal w leftsquare i rightsquare ampersand x q minus equal 1 for i in range leftround len leftround answer rightround rightround colon print answer leftsquare i rightsquare
0,import sys for __ in range leftround input leftround rightround rightround colon answer equal 0 n comma m equal map leftround int comma sys period stdin period readline leftround rightround period split leftround s minus quotation s minus quotation rightround rightround if n ampersand 1 colon print leftround n slash 2 plus 1 rightround percent 1000000009 else colon print leftround n slash 2 rightround percent 1000000009
0,import itertools test_case equal input leftround rightround while leftround test_case rightround colon test_case minus equal 1 total equal 0 n equal input leftround rightround l equal map leftround int comma raw_input leftround rightround period split leftround d minus quotation d minus quotation rightround rightround no_of_ones equal l period count leftround 1 rightround per_l equal list leftround itertools period permutations leftround l rightround rightround set1 equal set leftround rightround set1 period update leftround per_l rightround l equal list leftround set1 rightround if leftround no_of_ones equal equal 0 rightround colon print len leftround l rightround percent 1000000007 continue for ele in l colon if leftround no_of_ones percent 2 equal equal 1 rightround colon if leftround ele leftsquare 0 rightsquare equal equal 1 rightround colon continue else colon total plus equal 1 else colon if leftround ele leftsquare 0 rightsquare equal equal 1 rightround colon flag equal 0 for i in xrange leftround 1 comma no_of_ones rightround colon if leftround ele leftsquare i rightsquare exclamation equal 1 rightround colon flag equal 1 break if leftround flag equal equal 0 rightround colon total plus equal 1 else colon total plus equal 1 print total percent 1000000007
0,t equal int leftround raw_input leftround rightround rightround while leftround t rightround colon temp equal raw_input leftround rightround period split leftround rightround n equal int leftround temp leftsquare 0 rightsquare rightround w equal int leftround temp leftsquare 1 rightsquare rightround elements equal raw_input leftround rightround period split leftround rightround array equal leftsquare rightsquare i equal 0 while leftround i leftangle n rightround colon array period append leftround int leftround elements leftsquare i rightsquare rightround rightround i equal i plus 1 j equal w count equal 0 while leftround w leftangle equal len leftround array rightround rightround colon i equal 0 j equal 0 while leftround j leftangle len leftround array rightround rightround colon length equal len leftround array leftsquare i colon w plus j rightsquare rightround if leftround length equal equal w rightround colon temp equal array leftsquare i colon w plus j rightsquare if leftround len leftround temp rightround equal equal 1 rightround colon count equal count plus 1 else colon big equal max leftround temp rightround small equal min leftround temp rightround result equal sum leftround temp rightround otherresult equal leftround leftround 2 asterisk small plus leftround length minus 1 rightround rightround asterisk length rightround slash 2 if leftround otherresult equal equal result rightround colon count equal count plus 1 i equal i plus 1 j equal j plus 1 w equal w plus 1 t equal t minus 1 print count
0,noc equal int leftround raw_input leftround rightround rightround while noc colon noc minus equal 1 nos equal input leftround rightround favs equal map leftround int comma raw_input leftround rightround period split leftround rightround rightround nom equal input leftround rightround marks equal sorted leftround map leftround int comma raw_input leftround rightround period split leftround rightround rightround rightround scores equal leftsquare 0 rightsquare indx equal minus 1 for i in range leftround 1 comma len leftround favs rightround rightround colon if favs leftsquare i rightsquare rightangle favs leftsquare i minus 1 rightsquare colon indx plus equal 1 scores period append leftround marks leftsquare indx rightsquare rightround elif favs leftsquare i minus 1 rightsquare rightangle favs leftsquare i rightsquare colon indx plus equal 1 scores leftsquare i minus 1 rightsquare equal marks leftsquare indx rightsquare scores leftsquare i rightsquare equal 0 else colon scores period append leftround 0 rightround indx equal minus 1 print scores print float leftround sum leftround scores rightround rightround slash len leftround scores rightround
0,a equal raw_input leftround rightround t equal int leftround input leftround rightround rightround while leftround t rightangle 0 rightround colon c equal list leftround rightround b equal list leftround a rightround i comma j comma k comma l equal map leftround int comma raw_input leftround rightround period split leftround d minus quotation d minus quotation rightround rightround for x in range leftround i minus 1 comma j rightround colon c period append leftround b leftsquare x rightsquare rightround c period reverse leftround rightround semicolon y equal 0 z equal len leftround c rightround for x in range leftround i minus 1 comma j rightround colon if leftround y equal equal z rightround colon break b leftsquare x rightsquare equal c leftsquare y rightsquare y equal y plus 1 m equal l minus 1 n equal 0 for x in range leftround k minus 1 comma l rightround colon if leftround b leftsquare x rightsquare exclamation equal b leftsquare m rightsquare rightround colon print d minus quotation No d minus quotation n equal n plus 1 break else colon n equal 0 semicolon m equal m minus 1 if leftround n equal equal 0 rightround colon print d minus quotation Yes d minus quotation t equal t minus 1
0,from itertools import asterisk def check leftround S rightround colon stack equal leftsquare rightsquare for i in range leftround len leftround S rightround rightround colon if leftround S leftsquare i rightsquare equal equal d minus quotation leftround d minus quotation rightround colon stack period append leftround S leftsquare i rightsquare rightround else colon if stack colon x equal stack period pop leftround rightround else colon return 0 if not stack colon return 1 else colon return 0 t equal input leftround rightround while t rightangle 0 colon string equal raw_input leftround rightround ans equal leftsquare rightsquare for i in range leftround 1 comma len leftround string rightround plus 1 rightround colon temp equal list leftround combinations leftround string comma i rightround rightround hash print temp for j in range leftround len leftround temp rightround rightround colon s equal d minus quotation d minus quotation for k in range leftround i rightround colon s plus equal temp leftsquare j rightsquare leftsquare k rightsquare if s not in ans colon ans period append leftround s rightround hash print ans for i in range leftround len leftround ans rightround minus 1 comma minus 1 comma minus 1 rightround colon if leftround check leftround ans leftsquare i rightsquare rightround equal equal 0 rightround colon hash print ans leftsquare i rightsquare break l equal len leftround ans leftsquare i rightsquare rightround temp equal leftsquare rightsquare for i in range leftround len leftround ans rightround minus 1 comma minus 1 comma minus 1 rightround colon if leftround len leftround ans leftsquare i rightsquare rightround equal equal l rightround colon temp period append leftround ans leftsquare i rightsquare rightround temp period sort leftround rightround k equal input leftround rightround if leftround k rightangle len leftround temp rightround rightround colon print d minus quotation minus 1 d minus quotation else colon print temp leftsquare k minus 1 rightsquare t equal t minus 1
